01550,置戸町,0117,北網,01,北海道
01564,大空町,0117,北網,01,北海道
01219,紋別市,0118,遠紋,01,北海道
01552,佐呂間町,0118,遠紋,01,北海道
01555,遠軽町,0118,遠紋,01,北海道
01559,湧別町,0118,遠紋,01,北海道
01560,滝上町,0118,遠紋,01,北海道
01561,興部町,0118,遠紋,01,北海道
01562,西興部村,0118,遠紋,01,北海道
01563,雄武町,0118,遠紋,01,北海道
01207,帯広市,0119,十勝,01,北海道
01631,音更町,0119,十勝,01,北海道
01632,士幌町,0119,十勝,01,北海道
01633,上士幌町,0119,十勝,01,北海道
01634,鹿追町,0119,十勝,01,北海道
01635,新得町,0119,十勝,01,北海道
01636,清水町,0119,十勝,01,北海道
01637,芽室町,0119,十勝,01,北海道
01638,中札内村,0119,十勝,01,北海道
01639,更別村,0119,十勝,01,北海道
01641,大樹町,0119,十勝,01,北海道
01642,広尾町,0119,十勝,01,北海道
01643,幕別町,0119,十勝,01,北海道
01644,池田町,0119,十勝,01,北海道
01645,豊頃町,0119,十勝,01,北海道
01646,本別町,0119,十勝,01,北海道
01647,足寄町,0119,十勝,01,北海道
01648,陸別町,0119,十勝,01,北海道
01649,浦幌町,0119,十勝,01,北海道
01206,釧路市,0120,釧路,01,北海道
01661,釧路町,0120,釧路,01,北海道
01662,厚岸町,0120,釧路,01,北海道
01663,浜中町,0120,釧路,01,北海道
01664,標茶町,0120,釧路,01,北海道
01665,弟子屈町,0120,釧路,01,北海道
01667,鶴居村,0120,釧路,01,北海道
01668,白糠町,0120,釧路,01,北海道
01223,根室市,0121,根室,01,北海道
01691,別海町,0121,根室,01,北海道
01692,中標津町,0121,根室,01,北海道
01693,標津町,0121,根室,01,北海道
01694,羅臼町,0121,根室,01,北海道
02202,弘前市,0201,津軽地域,02,青森県
02204,黒石市,0201,津軽地域,02,青森県
02210,平川市,0201,津軽地域,02,青森県
02343,西目屋村,0201,津軽地域,02,青森県
02361,藤崎町,0201,津軽地域,02,青森県
02362,大鰐町,0201,津軽地域,02,青森県
02367,田舎館村,0201,津軽地域,02,青森県
02381,板柳町,0201,津軽地域,02,青森県
02203,八戸市,0202,八戸地域,02,青森県
02412,おいらせ町,0202,八戸地域,02,青森県
02441,三戸町,0202,八戸地域,02,青森県
02442,五戸町,0202,八戸地域,02,青森県
02443,田子町,0202,八戸地域,02,青森県
02445,南部町,0202,八戸地域,02,青森県
02446,階上町,0202,八戸地域,02,青森県
02450,新郷村,0202,八戸地域,02,青森県
02201,青森市,0203,青森地域,02,青森県
02301,平内町,0203,青森地域,02,青森県
02303,今別町,0203,青森地域,02,青森県
02304,蓬田村,0203,青森地域,02,青森県
02307,外ヶ浜町,0203,青森地域,02,青森県
02205,五所川原市,0204,西北五地域,02,青森県
02209,つがる市,0204,西北五地域,02,青森県
02321,鰺ヶ沢町,0204,西北五地域,02,青森県
02323,深浦町,0204,西北五地域,02,青森県
02384,鶴田町,0204,西北五地域,02,青森県
02387,中泊町,0204,西北五地域,02,青森県
02206,十和田市,0205,上十三地域,02,青森県
02207,三沢市,0205,上十三地域,02,青森県
02401,野辺地町,0205,上十三地域,02,青森県
02402,七戸町,0205,上十三地域,02,青森県
02405,六戸町,0205,上十三地域,02,青森県
02406,横浜町,0205,上十三地域,02,青森県
02408,東北町,0205,上十三地域,02,青森県
02411,六ヶ所村,0205,上十三地域,02,青森県
02208,むつ市,0206,下北地域,02,青森県
02423,大間町,0206,下北地域,02,青森県
02424,東通村,0206,下北地域,02,青森県
02425,風間浦村,0206,下北地域,02,青森県
02426,佐井村,0206,下北地域,02,青森県
03201,盛岡市,0301,盛岡,03,岩手県
03214,八幡平市,0301,盛岡,03,岩手県
03301,雫石町,0301,盛岡,03,岩手県
03302,葛巻町,0301,盛岡,03,岩手県
03303,岩手町,0301,盛岡,03,岩手県
03216,滝沢市,0301,盛岡,03,岩手県
03321,紫波町,0301,盛岡,03,岩手県
03322,矢巾町,0301,盛岡,03,岩手県
03205,花巻市,0302,岩手中部,03,岩手県
03206,北上市,0302,岩手中部,03,岩手県
03208,遠野市,0302,岩手中部,03,岩手県
03366,西和賀町,0302,岩手中部,03,岩手県
03215,奥州市,0303,胆江,03,岩手県
03381,金ケ崎町,0303,胆江,03,岩手県
03209,一関市,0304,両磐,03,岩手県
03402,平泉町,0304,両磐,03,岩手県
03203,大船渡市,0305,気仙,03,岩手県
03210,陸前高田市,0305,気仙,03,岩手県
03441,住田町,0305,気仙,03,岩手県
03211,釜石市,0306,釜石,03,岩手県
03461,大槌町,0306,釜石,03,岩手県
03202,宮古市,0307,宮古,03,岩手県
03482,山田町,0307,宮古,03,岩手県
03483,岩泉町,0307,宮古,03,岩手県
03484,田野畑村,0307,宮古,03,岩手県
03207,久慈市,0308,久慈,03,岩手県
03485,普代村,0308,久慈,03,岩手県
03503,野田村,0308,久慈,03,岩手県
03507,洋野町,0308,久慈,03,岩手県
03213,二戸市,0309,二戸,03,岩手県
03501,軽米町,0309,二戸,03,岩手県
03506,九戸村,0309,二戸,03,岩手県
03524,一戸町,0309,二戸,03,岩手県
04206,白石市,0401,仙南,04,宮城県
04208,角田市,0401,仙南,04,宮城県
04301,蔵王町,0401,仙南,04,宮城県
04302,七ケ宿町,0401,仙南,04,宮城県
04321,大河原町,0401,仙南,04,宮城県
04322,村田町,0401,仙南,04,宮城県
04323,柴田町,0401,仙南,04,宮城県
04324,川崎町,0401,仙南,04,宮城県
04341,丸森町,0401,仙南,04,宮城県
04101,青葉区,0403,仙台,04,宮城県
04102,宮城野区,0403,仙台,04,宮城県
04103,若林区,0403,仙台,04,宮城県
04104,太白区,0403,仙台,04,宮城県
04105,泉区,0403,仙台,04,宮城県
04203,塩竈市,0403,仙台,04,宮城県
04207,名取市,0403,仙台,04,宮城県
04209,多賀城市,0403,仙台,04,宮城県
04211,岩沼市,0403,仙台,04,宮城県
04361,亘理町,0403,仙台,04,宮城県
04362,山元町,0403,仙台,04,宮城県
04401,松島町,0403,仙台,04,宮城県
04404,七ケ浜町,0403,仙台,04,宮城県
04406,利府町,0403,仙台,04,宮城県
04421,大和町,0403,仙台,04,宮城県
04422,大郷町,0403,仙台,04,宮城県
04216,富谷市,0403,仙台,04,宮城県
04424,大衡村,0403,仙台,04,宮城県
04213,栗原市,0406,大崎・栗原,04,宮城県
04215,大崎市,0406,大崎・栗原,04,宮城県
04444,色麻町,0406,大崎・栗原,04,宮城県
04445,加美町,0406,大崎・栗原,04,宮城県
04501,涌谷町,0406,大崎・栗原,04,宮城県
04505,美里町,0406,大崎・栗原,04,宮城県
04202,石巻市,0409,石巻・登米・気仙沼,04,宮城県
04205,気仙沼市,0409,石巻・登米・気仙沼,04,宮城県
04212,登米市,0409,石巻・登米・気仙沼,04,宮城県
04214,東松島市,0409,石巻・登米・気仙沼,04,宮城県
04581,女川町,0409,石巻・登米・気仙沼,04,宮城県
04606,南三陸町,0409,石巻・登米・気仙沼,04,宮城県
05204,大館市,0501,大館・鹿角,05,秋田県
05209,鹿角市,0501,大館・鹿角,05,秋田県
05303,小坂町,0501,大館・鹿角,05,秋田県
05213,北秋田市,0502,北秋田,05,秋田県
05327,上小阿仁村,0502,北秋田,05,秋田県
05202,能代市,0503,能代・山本,05,秋田県
05346,藤里町,0503,能代・山本,05,秋田県
05348,三種町,0503,能代・山本,05,秋田県
05349,八峰町,0503,能代・山本,05,秋田県
05201,秋田市,0504,秋田周辺,05,秋田県
05206,男鹿市,0504,秋田周辺,05,秋田県
05211,潟上市,0504,秋田周辺,05,秋田県
05361,五城目町,0504,秋田周辺,05,秋田県
05363,八郎潟町,0504,秋田周辺,05,秋田県
05366,井川町,0504,秋田周辺,05,秋田県
05368,大潟村,0504,秋田周辺,05,秋田県
05210,由利本荘市,0505,由利本荘・にかほ,05,秋田県
05214,にかほ市,0505,由利本荘・にかほ,05,秋田県
05212,大仙市,0506,大仙・仙北,05,秋田県
05215,仙北市,0506,大仙・仙北,05,秋田県
05434,美郷町,0506,大仙・仙北,05,秋田県
05203,横手市,0507,横手,05,秋田県
05207,湯沢市,0508,湯沢・雄勝,05,秋田県
05463,羽後町,0508,湯沢・雄勝,05,秋田県
05464,東成瀬村,0508,湯沢・雄勝,05,秋田県
06201,山形市,0601,村山,06,山形県
06206,寒河江市,0601,村山,06,山形県
06207,上山市,0601,村山,06,山形県
06208,村山市,0601,村山,06,山形県
06210,天童市,0601,村山,06,山形県
06211,東根市,0601,村山,06,山形県
06212,尾花沢市,0601,村山,06,山形県
06301,山辺町,0601,村山,06,山形県
06302,中山町,0601,村山,06,山形県
06321,河北町,0601,村山,06,山形県
06322,西川町,0601,村山,06,山形県
06323,朝日町,0601,村山,06,山形県
06324,大江町,0601,村山,06,山形県
06341,大石田町,0601,村山,06,山形県
06205,新庄市,0602,最上,06,山形県
06361,金山町,0602,最上,06,山形県
06362,最上町,0602,最上,06,山形県
06363,舟形町,0602,最上,06,山形県
06364,真室川町,0602,最上,06,山形県
06365,大蔵村,0602,最上,06,山形県
06366,鮭川村,0602,最上,06,山形県
06367,戸沢村,0602,最上,06,山形県
06202,米沢市,0603,置賜,06,山形県
06209,長井市,0603,置賜,06,山形県
06213,南陽市,0603,置賜,06,山形県
06381,高畠町,0603,置賜,06,山形県
06382,川西町,0603,置賜,06,山形県
06401,小国町,0603,置賜,06,山形県
06402,白鷹町,0603,置賜,06,山形県
06403,飯豊町,0603,置賜,06,山形県
06203,鶴岡市,0604,庄内,06,山形県
06204,酒田市,0604,庄内,06,山形県
06426,三川町,0604,庄内,06,山形県
06428,庄内町,0604,庄内,06,山形県
06461,遊佐町,0604,庄内,06,山形県
07201,福島市,0701,県北,07,福島県
07210,二本松市,0701,県北,07,福島県
07213,伊達市,0701,県北,07,福島県
07214,本宮市,0701,県北,07,福島県
07301,桑折町,0701,県北,07,福島県
07303,国見町,0701,県北,07,福島県
07308,川俣町,0701,県北,07,福島県
07322,大玉村,0701,県北,07,福島県
07203,郡山市,0702,県中,07,福島県
07207,須賀川市,0702,県中,07,福島県
07211,田村市,0702,県中,07,福島県
07342,鏡石町,0702,県中,07,福島県
07344,天栄村,0702,県中,07,福島県
07501,石川町,0702,県中,07,福島県
07502,玉川村,0702,県中,07,福島県
07503,平田村,0702,県中,07,福島県
07504,浅川町,0702,県中,07,福島県
07505,古殿町,0702,県中,07,福島県
07521,三春町,0702,県中,07,福島県
07522,小野町,0702,県中,07,福島県
07205,白河市,0703,県南,07,福島県
07461,西郷村,0703,県南,07,福島県
07464,泉崎村,0703,県南,07,福島県
07465,中島村,0703,県南,07,福島県
07466,矢吹町,0703,県南,07,福島県
07481,棚倉町,0703,県南,07,福島県
07482,矢祭町,0703,県南,07,福島県
07483,塙町,0703,県南,07,福島県
07484,鮫川村,0703,県南,07,福島県
07202,会津若松市,0704,会津,07,福島県
07208,喜多方市,0704,会津,07,福島県
07402,北塩原村,0704,会津,07,福島県
07405,西会津町,0704,会津,07,福島県
07407,磐梯町,0704,会津,07,福島県
07408,猪苗代町,0704,会津,07,福島県
07421,会津坂下町,0704,会津,07,福島県
07422,湯川村,0704,会津,07,福島県
07423,柳津町,0704,会津,07,福島県
07444,三島町,0704,会津,07,福島県
07445,金山町,0704,会津,07,福島県
07446,昭和村,0704,会津,07,福島県
07447,会津美里町,0704,会津,07,福島県
07362,下郷町,0705,南会津,07,福島県
07364,檜枝岐村,0705,南会津,07,福島県
07367,只見町,0705,南会津,07,福島県
07368,南会津町,0705,南会津,07,福島県
07209,相馬市,0706,相双,07,福島県
07212,南相馬市,0706,相双,07,福島県
07541,広野町,0706,相双,07,福島県
07542,楢葉町,0706,相双,07,福島県
07543,富岡町,0706,相双,07,福島県
07544,川内村,0706,相双,07,福島県
07545,大熊町,0706,相双,07,福島県
07546,双葉町,0706,相双,07,福島県
07547,浪江町,0706,相双,07,福島県
07548,葛尾村,0706,相双,07,福島県
07561,新地町,0706,相双,07,福島県
07564,飯舘村,0706,相双,07,福島県
07204,いわき市,0707,いわき,07,福島県
08201,水戸市,0801,水戸,08,茨城県
08216,笠間市,0801,水戸,08,茨城県
08236,小美玉市,0801,水戸,08,茨城県
08302,茨城町,0801,水戸,08,茨城県
08309,大洗町,0801,水戸,08,茨城県
08310,城里町,0801,水戸,08,茨城県
08202,日立市,0802,日立,08,茨城県
08214,高萩市,0802,日立,08,茨城県
08215,北茨城市,0802,日立,08,茨城県
08212,常陸太田市,0803,常陸太田・ひたちなか,08,茨城県
08221,ひたちなか市,0803,常陸太田・ひたちなか,08,茨城県
08225,常陸大宮市,0803,常陸太田・ひたちなか,08,茨城県
08226,那珂市,0803,常陸太田・ひたちなか,08,茨城県
08341,東海村,0803,常陸太田・ひたちなか,08,茨城県
08364,大子町,0803,常陸太田・ひたちなか,08,茨城県
08222,鹿嶋市,0804,鹿行,08,茨城県
08223,潮来市,0804,鹿行,08,茨城県
08232,神栖市,0804,鹿行,08,茨城県
08233,行方市,0804,鹿行,08,茨城県
08234,鉾田市,0804,鹿行,08,茨城県
08203,土浦市,0805,土浦,08,茨城県
08205,石岡市,0805,土浦,08,茨城県
08230,かすみがうら市,0805,土浦,08,茨城県
08211,常総市,0806,つくば,08,茨城県
08220,つくば市,0806,つくば,08,茨城県
08235,つくばみらい市,0806,つくば,08,茨城県
08208,龍ケ崎市,0807,取手・竜ヶ崎,08,茨城県
08217,取手市,0807,取手・竜ヶ崎,08,茨城県
08219,牛久市,0807,取手・竜ヶ崎,08,茨城県
08224,守谷市,0807,取手・竜ヶ崎,08,茨城県
08229,稲敷市,0807,取手・竜ヶ崎,08,茨城県
08442,美浦村,0807,取手・竜ヶ崎,08,茨城県
08443,阿見町,0807,取手・竜ヶ崎,08,茨城県
08447,河内町,0807,取手・竜ヶ崎,08,茨城県
08564,利根町,0807,取手・竜ヶ崎,08,茨城県
08207,結城市,0808,筑西・下妻,08,茨城県
08210,下妻市,0808,筑西・下妻,08,茨城県
08227,筑西市,0808,筑西・下妻,08,茨城県
08231,桜川市,0808,筑西・下妻,08,茨城県
08521,八千代町,0808,筑西・下妻,08,茨城県
08204,古河市,0809,古河・坂東,08,茨城県
08228,坂東市,0809,古河・坂東,08,茨城県
08542,五霞町,0809,古河・坂東,08,茨城県
08546,境町,0809,古河・坂東,08,茨城県
09210,大田原市,0901,県北,09,栃木県
09211,矢板市,0901,県北,09,栃木県
09213,那須塩原市,0901,県北,09,栃木県
09214,さくら市,0901,県北,09,栃木県
09215,那須烏山市,0901,県北,09,栃木県
09384,塩谷町,0901,県北,09,栃木県
09386,高根沢町,0901,県北,09,栃木県
09407,那須町,0901,県北,09,栃木県
09411,那珂川町,0901,県北,09,栃木県
09205,鹿沼市,0902,県西,09,栃木県
09206,日光市,0902,県西,09,栃木県
09201,宇都宮市,0903,宇都宮,09,栃木県
09209,真岡市,0904,県東,09,栃木県
09342,益子町,0904,県東,09,栃木県
09343,茂木町,0904,県東,09,栃木県
09344,市貝町,0904,県東,09,栃木県
09345,芳賀町,0904,県東,09,栃木県
09203,栃木市,0905,県南,09,栃木県
09208,小山市,0905,県南,09,栃木県
09216,下野市,0905,県南,09,栃木県
09301,上三川町,0905,県南,09,栃木県
09361,壬生町,0905,県南,09,栃木県
09364,野木町,0905,県南,09,栃木県
09202,足利市,0906,両毛,09,栃木県
09204,佐野市,0906,両毛,09,栃木県
10201,前橋市,1001,前橋,10,群馬県
10208,渋川市,1002,渋川,10,群馬県
10344,榛東村,1002,渋川,10,群馬県
10345,吉岡町,1002,渋川,10,群馬県
10204,伊勢崎市,1003,伊勢崎,10,群馬県
10464,玉村町,1003,伊勢崎,10,群馬県
10202,高崎市,1004,高崎・安中,10,群馬県
10211,安中市,1004,高崎・安中,10,群馬県
10209,藤岡市,1005,藤岡,10,群馬県
10366,上野村,1005,藤岡,10,群馬県
10367,神流町,1005,藤岡,10,群馬県
10210,富岡市,1006,富岡,10,群馬県
10382,下仁田町,1006,富岡,10,群馬県
10383,南牧村,1006,富岡,10,群馬県
10384,甘楽町,1006,富岡,10,群馬県
10421,中之条町,1007,吾妻,10,群馬県
10424,長野原町,1007,吾妻,10,群馬県
10425,嬬恋村,1007,吾妻,10,群馬県
10426,草津町,1007,吾妻,10,群馬県
10428,高山村,1007,吾妻,10,群馬県
10429,東吾妻町,1007,吾妻,10,群馬県
10206,沼田市,1008,沼田,10,群馬県
10443,片品村,1008,沼田,10,群馬県
10444,川場村,1008,沼田,10,群馬県
10448,昭和村,1008,沼田,10,群馬県
10449,みなかみ町,1008,沼田,10,群馬県
10203,桐生市,1009,桐生,10,群馬県
10212,みどり市,1009,桐生,10,群馬県
10205,太田市,1010,太田・館林,10,群馬県
10207,館林市,1010,太田・館林,10,群馬県
10521,板倉町,1010,太田・館林,10,群馬県
10522,明和町,1010,太田・館林,10,群馬県
10523,千代田町,1010,太田・館林,10,群馬県
10524,大泉町,1010,太田・館林,10,群馬県
10525,邑楽町,1010,太田・館林,10,群馬県
11203,川口市,1101,南部,11,埼玉県
11223,蕨市,1101,南部,11,埼玉県
11224,戸田市,1101,南部,11,埼玉県
11227,朝霞市,1102,南西部,11,埼玉県
11228,志木市,1102,南西部,11,埼玉県
11229,和光市,1102,南西部,11,埼玉県
11230,新座市,1102,南西部,11,埼玉県
11235,富士見市,1102,南西部,11,埼玉県
11245,ふじみ野市,1102,南西部,11,埼玉県
11324,三芳町,1102,南西部,11,埼玉県
11214,春日部市,1103,東部,11,埼玉県
11221,草加市,1103,東部,11,埼玉県
11222,越谷市,1103,東部,11,埼玉県
11234,八潮市,1103,東部,11,埼玉県
11237,三郷市,1103,東部,11,埼玉県
11243,吉川市,1103,東部,11,埼玉県
11465,松伏町,1103,東部,11,埼玉県
11101,西区,1104,さいたま,11,埼玉県
11102,北区,1104,さいたま,11,埼玉県
11103,大宮区,1104,さいたま,11,埼玉県
11104,見沼区,1104,さいたま,11,埼玉県
11105,中央区,1104,さいたま,11,埼玉県
11106,桜区,1104,さいたま,11,埼玉県
11107,浦和区,1104,さいたま,11,埼玉県
11108,南区,1104,さいたま,11,埼玉県
11109,緑区,1104,さいたま,11,埼玉県
11110,岩槻区,1104,さいたま,11,埼玉県
11217,鴻巣市,1105,県央,11,埼玉県
11219,上尾市,1105,県央,11,埼玉県
11231,桶川市,1105,県央,11,埼玉県
11233,北本市,1105,県央,11,埼玉県
11301,伊奈町,1105,県央,11,埼玉県
11201,川越市,1106,川越比企,11,埼玉県
11212,東松山市,1106,川越比企,11,埼玉県
11239,坂戸市,1106,川越比企,11,埼玉県
11241,鶴ヶ島市,1106,川越比企,11,埼玉県
11326,毛呂山町,1106,川越比企,11,埼玉県
11327,越生町,1106,川越比企,11,埼玉県
11341,滑川町,1106,川越比企,11,埼玉県
11342,嵐山町,1106,川越比企,11,埼玉県
11343,小川町,1106,川越比企,11,埼玉県
11346,川島町,1106,川越比企,11,埼玉県
11347,吉見町,1106,川越比企,11,埼玉県
11348,鳩山町,1106,川越比企,11,埼玉県
11349,ときがわ町,1106,川越比企,11,埼玉県
11369,東秩父村,1106,川越比企,11,埼玉県
11208,所沢市,1107,西部,11,埼玉県
11209,飯能市,1107,西部,11,埼玉県
11215,狭山市,1107,西部,11,埼玉県
11225,入間市,1107,西部,11,埼玉県
11242,日高市,1107,西部,11,埼玉県
11206,行田市,1108,利根,11,埼玉県
11210,加須市,1108,利根,11,埼玉県
11216,羽生市,1108,利根,11,埼玉県
11232,久喜市,1108,利根,11,埼玉県
11238,蓮田市,1108,利根,11,埼玉県
11240,幸手市,1108,利根,11,埼玉県
11246,白岡市,1108,利根,11,埼玉県
11442,宮代町,1108,利根,11,埼玉県
11464,杉戸町,1108,利根,11,埼玉県
11202,熊谷市,1109,北部,11,埼玉県
11211,本庄市,1109,北部,11,埼玉県
11218,深谷市,1109,北部,11,埼玉県
11381,美里町,1109,北部,11,埼玉県
11383,神川町,1109,北部,11,埼玉県
11385,上里町,1109,北部,11,埼玉県
11408,寄居町,1109,北部,11,埼玉県
11207,秩父市,1110,秩父,11,埼玉県
11361,横瀬町,1110,秩父,11,埼玉県
11362,皆野町,1110,秩父,11,埼玉県
11363,長瀞町,1110,秩父,11,埼玉県
11365,小鹿野町,1110,秩父,11,埼玉県
12101,中央区,1201,千葉,12,千葉県
12102,花見川区,1201,千葉,12,千葉県
12103,稲毛区,1201,千葉,12,千葉県
12104,若葉区,1201,千葉,12,千葉県
12105,緑区,1201,千葉,12,千葉県
12106,美浜区,1201,千葉,12,千葉県
12203,市川市,1202,東葛南部,12,千葉県
12204,船橋市,1202,東葛南部,12,千葉県
12216,習志野市,1202,東葛南部,12,千葉県
12221,八千代市,1202,東葛南部,12,千葉県
12224,鎌ケ谷市,1202,東葛南部,12,千葉県
12227,浦安市,1202,東葛南部,12,千葉県
12207,松戸市,1203,東葛北部,12,千葉県
12208,野田市,1203,東葛北部,12,千葉県
12217,柏市,1203,東葛北部,12,千葉県
12220,流山市,1203,東葛北部,12,千葉県
12222,我孫子市,1203,東葛北部,12,千葉県
12211,成田市,1204,印旛,12,千葉県
12212,佐倉市,1204,印旛,12,千葉県
12228,四街道市,1204,印旛,12,千葉県
12230,八街市,1204,印旛,12,千葉県
12231,印西市,1204,印旛,12,千葉県
12232,白井市,1204,印旛,12,千葉県
12233,富里市,1204,印旛,12,千葉県
12322,酒々井町,1204,印旛,12,千葉県
12329,栄町,1204,印旛,12,千葉県
12202,銚子市,1205,香取海匝,12,千葉県
12215,旭市,1205,香取海匝,12,千葉県
12235,匝瑳市,1205,香取海匝,12,千葉県
12236,香取市,1205,香取海匝,12,千葉県
12342,神崎町,1205,香取海匝,12,千葉県
